GameID,HomeTeam,AwayTeam,Game,StartDate,Moneyline Pick,Moneyline Conf,Spread Pick,Spread Conf,Total Pick,Total Conf,Pick_Team,Pick_Line,Pick_Side,Pick_Total,Pick_ML_Odds,Manual_HomeScore,Manual_AwayScore,Spread_Result,ML_Result,Total_Result
401761594,Texas State,Eastern Michigan,Eastern Michigan @ Texas State,2025-08-31T00:00:00.000Z,Texas State,N/A,Texas State (-14.0),51.3%,UNDER 58.5,50.9%,Texas State,-14.0,UNDER,58.5,-600.0,52,27,WIN,WIN,LOSS
401762457,Tulsa,Abilene Christian,Abilene Christian @ Tulsa,2025-08-31T00:00:00.000Z,Tulsa,N/A,Abilene Christian (5.0),52.0%,UNDER 59.5,50.7%,Abilene Christian,5.0,UNDER,59.5,-210.0,35,7,LOSS,WIN,WIN
401761592,Louisiana,Rice,Rice @ Louisiana,2025-08-31T00:00:00.000Z,Louisiana,N/A,Rice (14.5),50.6%,UNDER 49.5,50.5%,Rice,14.5,UNDER,49.5,-625.0,12,14,WIN,LOSS,WIN
401767080,Southern Utah,Idaho State,Idaho State @ Southern Utah,2025-08-31T00:30:00.000Z,Southern Utah,N/A,Idaho State (4.5),53.6%,UNDER 63.5,51.8%,Idaho State,4.5,UNDER,63.5,,46,24,LOSS,WIN,LOSS
401754521,SMU,East Texas A&M,East Texas A&M @ SMU,2025-08-31T01:00:00.000Z,SMU,N/A,SMU (-51.0),52.4%,UNDER 65.0,56.5%,SMU,-51.0,UNDER,65.0,,42,13,LOSS,WIN,WIN
401757223,New Mexico State,Bryant,Bryant @ New Mexico State,2025-08-31T01:00:00.000Z,New Mexico State,N/A,New Mexico State (-19.5),55.3%,OVER 52.5,51.7%,New Mexico State,-19.5,OVER,52.5,-1200.0,19,3,LOSS,WIN,LOSS
401760361,Fresno State,Georgia Southern,Georgia Southern @ Fresno State,2025-08-31T01:30:00.000Z,Fresno State,N/A,Fresno State (-2.5),50.4%,UNDER 54.5,51.1%,Fresno State,-2.5,UNDER,54.5,-135.0,42,14,WIN,WIN,LOSS
401756850,Arizona State,Northern Arizona,Northern Arizona @ Arizona State,2025-08-31T02:00:00.000Z,Arizona State,N/A,Arizona State (-29.5),56.0%,UNDER 52.5,51.4%,Arizona State,-29.5,UNDER,52.5,,38,19,LOSS,WIN,LOSS
401752947,Washington State,Idaho,Idaho @ Washington State,2025-08-31T02:00:00.000Z,Washington State,N/A,Washington State (-16.5),53.5%,UNDER 50.5,53.4%,Washington State,-16.5,UNDER,50.5,-1000.0,13,10,LOSS,WIN,WIN
401767156,Utah Tech,UC Davis,UC Davis @ Utah Tech,2025-08-31T02:00:00.000Z,UC Davis,N/A,UC Davis (-18.5),50.7%,UNDER 56.5,50.9%,UC Davis,-18.5,UNDER,56.5,,24,31,LOSS,WIN,WIN
401752936,Oregon State,California,California @ Oregon State,2025-08-31T02:30:00.000Z,California,N/A,California (3.0),56.7%,OVER 51.5,53.6%,California,3.0,OVER,51.5,124.0,15,34,WIN,WIN,LOSS
401756849,Arizona,Hawai'i,Hawai'i @ Arizona,2025-08-31T02:30:00.000Z,Arizona,N/A,Arizona (-13.5),60.3%,UNDER 55.5,51.1%,Arizona,-13.5,UNDER,55.5,-550.0,40,6,WIN,WIN,WIN
401752800,UCLA,Utah,Utah @ UCLA,2025-08-31T03:00:00.000Z,Utah,N/A,Utah (-6.5),69.0%,OVER 50.5,54.3%,Utah,-6.5,OVER,50.5,-238.0,10,43,WIN,WIN,WIN
401752805,Washington,Colorado State,Colorado State @ Washington,2025-08-31T03:00:00.000Z,Washington,N/A,Washington (-20.5),64.2%,OVER 52.5,54.2%,Washington,-20.5,OVER,52.5,-1450.0,38,21,LOSS,WIN,WIN
401752680,South Carolina,Virginia Tech,Virginia Tech @ South Carolina,2025-08-31T19:00:00.000Z,South Carolina,N/A,Virginia Tech (8.5),50.6%,UNDER 48.5,51.7%,Virginia Tech,8.5,UNDER,48.5,-340.0,24,11,LOSS,WIN,WIN
401754522,Miami,Notre Dame,Notre Dame @ Miami,2025-08-31T23:30:00.000Z,Notre Dame,N/A,Notre Dame (-2.5),61.1%,UNDER 53.5,50.3%,Notre Dame,-2.5,UNDER,53.5,-135.0,27,24,LOSS,LOSS,WIN
401754523,North Carolina,TCU,TCU @ North Carolina,2025-09-02T00:00:00.000Z,TCU,N/A,TCU (-3.0),63.6%,UNDER 59.5,54.0%,TCU,-3.0,UNDER,59.5,-155.0,14,48,WIN,WIN,LOSS
401754528,Louisville,James Madison,James Madison @ Louisville,2025-09-05T23:00:00.000Z,Louisville,N/A,James Madison (15.0),53.5%,UNDER 57.0,55.3%,James Madison,15.0,UNDER,57.0,-700.0,28,14,WIN,WIN,WIN
401752817,Northwestern,Western Illinois,Western Illinois @ Northwestern,2025-09-05T23:30:00.000Z,Northwestern,N/A,Northwestern (-30.5),57.3%,OVER 48.5,50.9%,Northwestern,-30.5,OVER,48.5,-50000.0,42,7,WIN,WIN,WIN
401752826,Maryland,Northern Illinois,Northern Illinois @ Maryland,2025-09-05T23:30:00.000Z,Maryland,N/A,Maryland (-17.0),50.1%,OVER 44.5,54.8%,Maryland,-17.0,OVER,44.5,-750.0,20,9,LOSS,WIN,LOSS
401760363,Boise State,Eastern Washington,Eastern Washington @ Boise State,2025-09-06T01:00:00.000Z,Boise State,N/A,Boise State (-33.5),53.7%,UNDER 60.5,51.9%,Boise State,-33.5,UNDER,60.5,-10000.0,51,14,WIN,WIN,LOSS
401754524,NC State,Virginia,Virginia @ NC State,2025-09-06T16:00:00.000Z,NC State,N/A,Virginia (3.0),53.2%,OVER 53.0,51.8%,Virginia,3.0,OVER,53.0,-150.0,35,31,LOSS,WIN,WIN
401752693,Texas,San José State,San José State @ Texas,2025-09-06T16:00:00.000Z,Texas,N/A,Texas (-37.0),61.0%,OVER 52.5,51.3%,Texas,-37.0,OVER,52.5,,38,7,LOSS,WIN,LOSS
401757227,Jacksonville State,Liberty,Liberty @ Jacksonville State,2025-09-06T16:00:00.000Z,Liberty,N/A,Jacksonville State (6.0),59.0%,OVER 50.5,55.4%,Jacksonville State,6.0,OVER,50.5,-235.0,34,24,WIN,LOSS,WIN
401754525,SMU,Baylor,Baylor @ SMU,2025-09-06T16:00:00.000Z,SMU,N/A,SMU (-3.0),53.1%,UNDER 65.5,52.5%,SMU,-3.0,UNDER,65.5,-185.0,45,48,LOSS,LOSS,LOSS
401752813,Minnesota,Northwestern State,Northwestern State @ Minnesota,2025-09-06T16:00:00.000Z,Minnesota,N/A,Minnesota (-43.0),59.9%,OVER 50.5,55.7%,Minnesota,-43.0,OVER,50.5,,66,0,WIN,WIN,WIN
401752825,Duke,Illinois,Illinois @ Duke,2025-09-06T16:00:00.000Z,Illinois,N/A,Duke (2.5),51.3%,OVER 49.0,55.0%,Duke,2.5,OVER,49.0,-130.0,19,45,LOSS,WIN,WIN
401754618,Syracuse,UConn,UConn @ Syracuse,2025-09-06T16:00:00.000Z,Syracuse,N/A,UConn (7.0),60.4%,UNDER 57.5,55.8%,UConn,7.0,UNDER,57.5,-350.0,27,20,PUSH,WIN,WIN
401754621,Florida State,East Texas A&M,East Texas A&M @ Florida State,2025-09-06T16:00:00.000Z,Florida State,N/A,Florida State (-43.5),59.4%,OVER 56.5,54.2%,Florida State,-43.5,OVER,56.5,,77,3,WIN,WIN,WIN
401752822,Iowa State,Iowa,Iowa @ Iowa State,2025-09-06T16:00:00.000Z,Iowa,N/A,Iowa (1.5),51.0%,UNDER nan,55.9%,Iowa,1.5,UNDER,,,16,13,LOSS,LOSS,PUSH
401756885,Texas Tech,Kent State,Kent State @ Texas Tech,2025-09-06T16:00:00.000Z,Texas Tech,N/A,Texas Tech (-48.5),65.2%,UNDER 60.0,54.4%,Texas Tech,-48.5,UNDER,60.0,,62,14,LOSS,WIN,LOSS
401767658,Lehigh,Sacred Heart,Sacred Heart @ Lehigh,2025-09-06T16:00:00.000Z,Lehigh,N/A,Sacred Heart (20.0),50.4%,OVER 42.5,57.7%,Sacred Heart,20.0,OVER,42.5,,28,10,WIN,WIN,LOSS
401752811,Penn State,Florida International,Florida International @ Penn State,2025-09-06T16:00:00.000Z,Penn State,N/A,Penn State (-42.0),62.5%,OVER 53.5,50.6%,Penn State,-42.0,OVER,53.5,,34,0,LOSS,WIN,LOSS
401754529,Pittsburgh,Central Michigan,Central Michigan @ Pittsburgh,2025-09-06T16:00:00.000Z,Pittsburgh,N/A,Pittsburgh (-21.5),55.3%,UNDER 48.5,52.9%,Pittsburgh,-21.5,UNDER,48.5,-1800.0,45,17,WIN,WIN,LOSS
401752812,Indiana,Kennesaw State,Kennesaw State @ Indiana,2025-09-06T16:00:00.000Z,Indiana,N/A,Indiana (-35.5),64.6%,UNDER 51.5,52.5%,Indiana,-35.5,UNDER,51.5,,56,9,WIN,WIN,LOSS
401779511,Mercyhurst,New Haven,New Haven @ Mercyhurst,2025-09-06T16:00:00.000Z,Mercyhurst,N/A,Mercyhurst (-12.5),54.6%,UNDER 52.5,57.5%,Mercyhurst,-12.5,UNDER,52.5,,48,14,WIN,WIN,LOSS
401752694,Texas A&M,Utah State,Utah State @ Texas A&M,2025-09-06T16:45:00.000Z,Texas A&M,N/A,Texas A&M (-34.5),50.9%,UNDER 57.5,54.5%,Texas A&M,-34.5,UNDER,57.5,-20000.0,44,22,LOSS,WIN,LOSS
401767172,Indiana State,Eastern Illinois,Eastern Illinois @ Indiana State,2025-09-06T17:00:00.000Z,Indiana State,N/A,Indiana State (-3.5),52.1%,UNDER 50.5,57.7%,Indiana State,-3.5,UNDER,50.5,,38,14,WIN,WIN,LOSS
401767332,Delaware State,UAlbany,UAlbany @ Delaware State,2025-09-06T17:00:00.000Z,UAlbany,N/A,Delaware State (12.5),63.9%,UNDER 50.5,60.5%,Delaware State,12.5,UNDER,50.5,,37,32,WIN,LOSS,LOSS
401767231,Tennessee Tech,Chattanooga,Chattanooga @ Tennessee Tech,2025-09-06T17:00:00.000Z,Tennessee Tech,N/A,Chattanooga (5.5),51.4%,UNDER 48.5,53.2%,Chattanooga,5.5,UNDER,48.5,,45,17,LOSS,WIN,LOSS
401767626,Marist,Bucknell,Bucknell @ Marist,2025-09-06T17:00:00.000Z,Bucknell,N/A,Marist (12.0),57.9%,UNDER 56.5,56.4%,Marist,12.0,UNDER,56.5,,23,34,WIN,WIN,LOSS
401767771,Stonehill,Lafayette,Lafayette @ Stonehill,2025-09-06T17:00:00.000Z,Lafayette,N/A,Stonehill (14.0),50.1%,UNDER 45.5,57.6%,Stonehill,14.0,UNDER,45.5,,26,42,LOSS,WIN,LOSS
401767719,Georgetown,Wagner,Wagner @ Georgetown,2025-09-06T17:00:00.000Z,Georgetown,N/A,Wagner (16.0),50.5%,UNDER 48.5,56.3%,Wagner,16.0,UNDER,48.5,,31,20,WIN,WIN,LOSS
401767550,Youngstown State,Robert Morris,Robert Morris @ Youngstown State,2025-09-06T18:00:00.000Z,Youngstown State,N/A,Youngstown State (-19.5),57.1%,OVER 50.5,51.9%,Youngstown State,-19.5,OVER,50.5,,56,17,WIN,WIN,WIN
401767565,Furman,Presbyterian,Presbyterian @ Furman,2025-09-06T18:00:00.000Z,Furman,N/A,Presbyterian (8.5),60.1%,UNDER 44.5,50.9%,Presbyterian,8.5,UNDER,44.5,,38,39,WIN,LOSS,LOSS
401754620,Wake Forest,Western Carolina,Western Carolina @ Wake Forest,2025-09-06T18:00:00.000Z,Wake Forest,N/A,Wake Forest (-17.5),54.6%,UNDER 60.5,52.1%,Wake Forest,-17.5,UNDER,60.5,-1400.0,42,10,WIN,WIN,WIN
401762462,Temple,Howard,Howard @ Temple,2025-09-06T18:00:00.000Z,Temple,N/A,Temple (-28.0),58.5%,UNDER 47.0,50.8%,Temple,-28.0,UNDER,47.0,,55,7,WIN,WIN,LOSS
401767224,Tennessee State,North Dakota State,North Dakota State @ Tennessee State,2025-09-06T18:30:00.000Z,North Dakota State,N/A,North Dakota State (-32.5),64.6%,UNDER 49.5,51.6%,North Dakota State,-32.5,UNDER,49.5,,3,59,WIN,WIN,LOSS
401760366,New Mexico,Idaho State,Idaho State @ New Mexico,2025-09-06T19:00:00.000Z,New Mexico,N/A,New Mexico (-17.5),51.8%,OVER 60.0,52.5%,New Mexico,-17.5,OVER,60.0,-900.0,32,22,LOSS,WIN,LOSS
401767579,Samford,The Citadel,The Citadel @ Samford,2025-09-06T19:30:00.000Z,The Citadel,N/A,The Citadel (2.5),60.1%,UNDER 45.5,59.9%,The Citadel,2.5,UNDER,45.5,,13,40,WIN,WIN,LOSS
401752692,Tennessee,East Tennessee State,East Tennessee State @ Tennessee,2025-09-06T19:30:00.000Z,Tennessee,N/A,Tennessee (-39.5),61.8%,OVER 58.5,53.2%,Tennessee,-39.5,OVER,58.5,,72,17,WIN,WIN,WIN
401752824,Oregon,Oklahoma State,Oklahoma State @ Oregon,2025-09-06T19:30:00.000Z,Oregon,N/A,Oregon (-28.5),66.3%,UNDER 55.5,54.7%,Oregon,-28.5,UNDER,55.5,-10000.0,69,3,WIN,WIN,LOSS
401762816,Massachusetts,Bryant,Bryant @ Massachusetts,2025-09-06T19:30:00.000Z,Massachusetts,N/A,Bryant (14.5),51.2%,UNDER 52.0,57.3%,Bryant,14.5,UNDER,52.0,-575.0,26,27,WIN,LOSS,LOSS
401754637,Clemson,Troy,Troy @ Clemson,2025-09-06T19:30:00.000Z,Clemson,N/A,Clemson (-31.0),57.0%,UNDER 51.5,54.6%,Clemson,-31.0,UNDER,51.5,-20000.0,27,16,LOSS,WIN,WIN
401752818,Rutgers,Miami (OH),Miami (OH) @ Rutgers,2025-09-06T19:30:00.000Z,Rutgers,N/A,Miami (OH) (15.5),51.3%,OVER 45.5,50.5%,Miami (OH),15.5,OVER,45.5,-585.0,45,17,LOSS,WIN,WIN
401762461,Western Michigan,North Texas,North Texas @ Western Michigan,2025-09-06T19:30:00.000Z,North Texas,N/A,Western Michigan (12.0),51.0%,OVER 56.0,50.0%,Western Michigan,12.0,OVER,56.0,-370.0,30,33,WIN,WIN,WIN
401762458,Navy,UAB,UAB @ Navy,2025-09-06T19:30:00.000Z,Navy,N/A,Navy (-20.5),54.0%,OVER 59.0,53.9%,Navy,-20.5,OVER,59.0,-1600.0,38,24,LOSS,WIN,WIN
401752686,Kentucky,Ole Miss,Ole Miss @ Kentucky,2025-09-06T19:30:00.000Z,Ole Miss,N/A,Ole Miss (-8.0),56.2%,UNDER 51.5,52.7%,Ole Miss,-8.0,UNDER,51.5,-330.0,23,30,LOSS,WIN,LOSS
401752685,Georgia,Austin Peay,Austin Peay @ Georgia,2025-09-06T19:30:00.000Z,Georgia,N/A,Georgia (-47.0),55.4%,OVER 55.5,54.1%,Georgia,-47.0,OVER,55.5,,28,6,LOSS,WIN,LOSS
401762794,Buffalo,St. Francis (PA),St. Francis (PA) @ Buffalo,2025-09-06T19:30:00.000Z,Buffalo,N/A,Buffalo (-37.0),56.1%,OVER 48.0,53.8%,Buffalo,-37.0,OVER,48.0,,45,6,WIN,WIN,WIN
401756880,Cincinnati,Bowling Green,Bowling Green @ Cincinnati,2025-09-06T19:30:00.000Z,Cincinnati,N/A,Cincinnati (-21.5),53.8%,OVER 46.5,52.9%,Cincinnati,-21.5,OVER,46.5,-2000.0,34,20,LOSS,WIN,WIN
401752815,Ohio State,Grambling,Grambling @ Ohio State,2025-09-06T19:30:00.000Z,Ohio State,N/A,Ohio State (-55.5),54.0%,UNDER 62.5,58.8%,Ohio State,-55.5,UNDER,62.5,,70,0,WIN,WIN,LOSS
401761603,UTSA,Texas State,Texas State @ UTSA,2025-09-06T19:30:00.000Z,UTSA,N/A,Texas State (4.5),55.3%,UNDER 64.5,51.4%,Texas State,4.5,UNDER,64.5,-190.0,36,43,WIN,LOSS,LOSS
401752937,Oregon State,Fresno State,Fresno State @ Oregon State,2025-09-06T19:30:00.000Z,Fresno State,N/A,Fresno State (1.0),53.9%,OVER 45.5,52.8%,Fresno State,1.0,OVER,45.5,105.0,27,36,WIN,WIN,WIN
401754622,Georgia Tech,Gardner-Webb,Gardner-Webb @ Georgia Tech,2025-09-06T19:30:00.000Z,Georgia Tech,N/A,Georgia Tech (-37.5),58.7%,OVER 60.5,50.7%,Georgia Tech,-37.5,OVER,60.5,,59,12,WIN,WIN,WIN
401756881,Colorado,Delaware,Delaware @ Colorado,2025-09-06T19:30:00.000Z,Colorado,N/A,Delaware (23.5),54.0%,UNDER 49.5,52.3%,Delaware,23.5,UNDER,49.5,-2500.0,31,7,LOSS,WIN,WIN
401752689,Missouri,Kansas,Kansas @ Missouri,2025-09-06T19:30:00.000Z,Missouri,N/A,Missouri (-7.0),51.5%,UNDER nan,61.0%,Missouri,-7.0,UNDER,,,42,31,WIN,WIN,PUSH
401761596,App State,Lindenwood,Lindenwood @ App State,2025-09-06T19:30:00.000Z,App State,N/A,App State (-31.5),50.8%,UNDER 56.0,50.2%,App State,-31.5,UNDER,56.0,,20,13,LOSS,WIN,WIN
401760367,Wyoming,Northern Iowa,Northern Iowa @ Wyoming,2025-09-06T20:00:00.000Z,Wyoming,N/A,Wyoming (-14.0),51.2%,UNDER 47.5,54.3%,Wyoming,-14.0,UNDER,47.5,-575.0,31,7,WIN,WIN,WIN
401752820,Wisconsin,Middle Tennessee,Middle Tennessee @ Wisconsin,2025-09-06T20:00:00.000Z,Wisconsin,N/A,Wisconsin (-28.5),55.0%,UNDER 45.5,52.2%,Wisconsin,-28.5,UNDER,45.5,-6500.0,42,10,WIN,WIN,LOSS
401756883,Ohio,West Virginia,West Virginia @ Ohio,2025-09-06T20:00:00.000Z,West Virginia,N/A,Ohio (3.5),50.1%,OVER 58.5,53.8%,Ohio,3.5,OVER,58.5,-175.0,17,10,WIN,LOSS,LOSS
401767089,Idaho,St. Thomas (MN),St. Thomas (MN) @ Idaho,2025-09-06T20:00:00.000Z,Idaho,N/A,St. Thomas (MN) (21.5),54.1%,UNDER 47.5,51.1%,St. Thomas (MN),21.5,UNDER,47.5,,37,30,WIN,WIN,LOSS
401752684,Florida,South Florida,South Florida @ Florida,2025-09-06T20:15:00.000Z,Florida,N/A,South Florida (18.5),57.5%,UNDER 58.0,55.1%,South Florida,18.5,UNDER,58.0,-900.0,16,18,WIN,LOSS,WIN
401767112,Northern Arizona,Utah Tech,Utah Tech @ Northern Arizona,2025-09-06T21:00:00.000Z,Northern Arizona,N/A,Utah Tech (21.0),50.9%,OVER 55.5,52.1%,Utah Tech,21.0,OVER,55.5,,38,31,WIN,WIN,WIN
401752682,Arkansas,Arkansas State,Arkansas State @ Arkansas,2025-09-06T21:00:00.000Z,Arkansas,N/A,Arkansas State (23.5),50.5%,UNDER 62.0,53.3%,Arkansas State,23.5,UNDER,62.0,-1800.0,56,14,LOSS,WIN,LOSS
401760365,Nevada,Sacramento State,Sacramento State @ Nevada,2025-09-06T21:00:00.000Z,Nevada,N/A,Sacramento State (8.0),50.8%,OVER 56.0,50.4%,Sacramento State,8.0,OVER,56.0,-285.0,20,17,WIN,WIN,LOSS
401761602,Southern Miss,Jackson State,Jackson State @ Southern Miss,2025-09-06T21:00:00.000Z,Southern Miss,N/A,Southern Miss (-13.5),50.8%,UNDER 53.0,53.3%,Southern Miss,-13.5,UNDER,53.0,-600.0,38,20,WIN,WIN,LOSS
401767277,Eastern Kentucky,Houston Christian,Houston Christian @ Eastern Kentucky,2025-09-06T22:00:00.000Z,Eastern Kentucky,N/A,Eastern Kentucky (-18.0),55.8%,UNDER 53.5,50.9%,Eastern Kentucky,-18.0,UNDER,53.5,,20,10,LOSS,WIN,WIN
401754530,California,Texas Southern,Texas Southern @ California,2025-09-06T22:00:00.000Z,California,N/A,California (-44.5),51.9%,OVER 54.5,53.0%,California,-44.5,OVER,54.5,,35,3,LOSS,WIN,LOSS
401762459,East Carolina,Campbell,Campbell @ East Carolina,2025-09-06T22:00:00.000Z,East Carolina,N/A,East Carolina (-30.0),60.5%,OVER 56.0,51.3%,East Carolina,-30.0,OVER,56.0,,56,3,WIN,WIN,WIN
401767189,William & Mary,Maine,Maine @ William & Mary,2025-09-06T22:00:00.000Z,William & Mary,N/A,Maine (7.0),56.0%,UNDER 48.5,60.2%,Maine,7.0,UNDER,48.5,,28,27,WIN,WIN,LOSS
401767149,Elon,Davidson,Davidson @ Elon,2025-09-06T22:00:00.000Z,Elon,N/A,Elon (-27.5),56.3%,OVER 59.5,50.4%,Elon,-27.5,OVER,59.5,,55,7,WIN,WIN,WIN
401767593,Wofford,Richmond,Richmond @ Wofford,2025-09-06T22:00:00.000Z,Richmond,N/A,Wofford (6.5),53.3%,OVER 40.5,70.8%,Wofford,6.5,OVER,40.5,,10,14,WIN,WIN,LOSS
401767336,Villanova,Colgate,Colgate @ Villanova,2025-09-06T22:00:00.000Z,Villanova,N/A,Colgate (20.0),51.3%,UNDER 50.5,50.1%,Colgate,20.0,UNDER,50.5,,24,17,WIN,WIN,WIN
401756887,Utah,Cal Poly,Cal Poly @ Utah,2025-09-06T22:00:00.000Z,Utah,N/A,Utah (-42.5),65.5%,UNDER 53.5,50.4%,Utah,-42.5,UNDER,53.5,,63,9,WIN,WIN,LOSS
401767266,New Hampshire,Holy Cross,Holy Cross @ New Hampshire,2025-09-06T22:00:00.000Z,New Hampshire,N/A,Holy Cross (1.5),52.7%,UNDER 46.5,52.6%,Holy Cross,1.5,UNDER,46.5,,19,16,LOSS,WIN,WIN
401757228,Marshall,Missouri State,Missouri State @ Marshall,2025-09-06T22:00:00.000Z,Marshall,N/A,Missouri State (7.0),50.3%,UNDER 53.5,52.4%,Missouri State,7.0,UNDER,53.5,-410.0,20,21,WIN,LOSS,WIN
401761599,Old Dominion,North Carolina Central,North Carolina Central @ Old Dominion,2025-09-06T22:00:00.000Z,Old Dominion,N/A,Old Dominion (-22.0),53.6%,UNDER 50.5,51.5%,Old Dominion,-22.0,UNDER,50.5,-1400.0,54,6,WIN,WIN,LOSS
401767257,Fordham,Monmouth,Monmouth @ Fordham,2025-09-06T22:00:00.000Z,Monmouth,N/A,Monmouth (-14.5),53.5%,OVER 65.5,50.6%,Monmouth,-14.5,OVER,65.5,,28,49,WIN,WIN,WIN
401762460,Florida Atlantic,Florida A&M,Florida A&M @ Florida Atlantic,2025-09-06T22:00:00.000Z,Florida Atlantic,N/A,Florida Atlantic (-21.0),55.8%,UNDER 51.0,51.2%,Florida Atlantic,-21.0,UNDER,51.0,-1400.0,56,14,WIN,WIN,LOSS
401767317,Stony Brook,Rhode Island,Rhode Island @ Stony Brook,2025-09-06T22:00:00.000Z,Rhode Island,N/A,Stony Brook (7.0),54.6%,UNDER 47.5,56.4%,Stony Brook,7.0,UNDER,47.5,,17,31,LOSS,WIN,LOSS
401767359,Southern,Alabama State,Alabama State @ Southern,2025-09-06T23:00:00.000Z,Alabama State,N/A,Alabama State (-6.5),65.8%,OVER 56.5,51.2%,Alabama State,-6.5,OVER,56.5,,7,30,WIN,WIN,LOSS
401769868,Nicholls,West Georgia,West Georgia @ Nicholls,2025-09-06T23:00:00.000Z,Nicholls,N/A,West Georgia (6.5),59.2%,OVER 44.5,50.0%,West Georgia,6.5,OVER,44.5,,10,34,WIN,LOSS,LOSS
401757232,Toledo,Western Kentucky,Western Kentucky @ Toledo,2025-09-06T23:00:00.000Z,Toledo,N/A,Toledo (-8.5),55.0%,UNDER 57.5,54.8%,Toledo,-8.5,UNDER,57.5,-220.0,45,21,WIN,WIN,LOSS
401761601,South Alabama,Tulane,Tulane @ South Alabama,2025-09-06T23:00:00.000Z,Tulane,N/A,Tulane (-13.5),52.5%,OVER 51.5,52.9%,Tulane,-13.5,OVER,51.5,-390.0,31,33,LOSS,WIN,WIN
401767309,Alabama A&M,Alcorn State,Alcorn State @ Alabama A&M,2025-09-06T23:00:00.000Z,Alabama A&M,N/A,Alabama A&M (-3.5),50.8%,UNDER 49.5,60.4%,Alabama A&M,-3.5,UNDER,49.5,,41,31,WIN,WIN,LOSS
401756886,UCF,North Carolina A&T,North Carolina A&T @ UCF,2025-09-06T23:00:00.000Z,UCF,N/A,UCF (-38.0),60.5%,OVER 51.0,54.7%,UCF,-38.0,OVER,51.0,,68,7,WIN,WIN,WIN
401754641,Miami,Bethune-Cookman,Bethune-Cookman @ Miami,2025-09-06T23:00:00.000Z,Miami,N/A,Miami (-54.5),60.0%,UNDER 64.5,59.5%,Miami,-54.5,UNDER,64.5,,45,3,LOSS,WIN,WIN
401754527,Charlotte,North Carolina,North Carolina @ Charlotte,2025-09-06T23:00:00.000Z,North Carolina,N/A,Charlotte (16.5),56.2%,OVER 49.5,51.1%,Charlotte,16.5,OVER,49.5,-800.0,3,20,LOSS,WIN,LOSS
401767216,Southeast Missouri State,North Alabama,North Alabama @ Southeast Missouri State,2025-09-06T23:00:00.000Z,Southeast Missouri State,N/A,North Alabama (15.5),58.8%,UNDER 55.5,57.6%,North Alabama,15.5,UNDER,55.5,,30,21,WIN,WIN,WIN
401767304,Tarleton State,Mississippi Valley State,Mississippi Valley State @ Tarleton State,2025-09-06T23:00:00.000Z,Tarleton State,N/A,Tarleton State (-44.5),55.9%,OVER 57.5,59.2%,Tarleton State,-44.5,OVER,57.5,,59,3,WIN,WIN,WIN
401767482,Lamar,South Dakota,South Dakota @ Lamar,2025-09-06T23:00:00.000Z,South Dakota,N/A,Lamar (17.0),56.3%,OVER 51.5,54.1%,Lamar,17.0,OVER,51.5,,20,13,WIN,LOSS,LOSS
401762795,Eastern Michigan,Long Island University,Long Island University @ Eastern Michigan,2025-09-06T23:00:00.000Z,Eastern Michigan,N/A,Long Island University (22.5),52.2%,OVER 54.5,50.0%,Long Island University,22.5,OVER,54.5,-2000.0,23,28,WIN,LOSS,LOSS
401756882,Kansas State,Army,Army @ Kansas State,2025-09-06T23:00:00.000Z,Kansas State,N/A,Kansas State (-17.0),54.5%,UNDER 48.5,51.4%,Kansas State,-17.0,UNDER,48.5,-650.0,21,24,LOSS,LOSS,WIN
401767437,Illinois State,Morehead State,Morehead State @ Illinois State,2025-09-06T23:00:00.000Z,Illinois State,N/A,Illinois State (-31.5),59.4%,OVER 52.5,57.0%,Illinois State,-31.5,OVER,52.5,,41,13,LOSS,WIN,WIN
401760364,Colorado State,Northern Colorado,Northern Colorado @ Colorado State,2025-09-06T23:00:00.000Z,Colorado State,N/A,Northern Colorado (35.0),50.3%,UNDER 52.5,50.0%,Northern Colorado,35.0,UNDER,52.5,,21,17,WIN,WIN,WIN
401756884,Rice,Houston,Houston @ Rice,2025-09-06T23:00:00.000Z,Houston,N/A,Houston (-13.5),55.6%,OVER 38.5,69.6%,Houston,-13.5,OVER,38.5,-550.0,9,35,WIN,WIN,WIN
401767328,Morgan State,Towson,Towson @ Morgan State,2025-09-06T23:00:00.000Z,Towson,N/A,Morgan State (10.0),51.8%,UNDER 48.5,58.4%,Morgan State,10.0,UNDER,48.5,,22,27,WIN,WIN,LOSS
401767127,North Dakota,Portland State,Portland State @ North Dakota,2025-09-06T23:00:00.000Z,North Dakota,N/A,North Dakota (-36.5),52.9%,OVER 58.5,57.6%,North Dakota,-36.5,OVER,58.5,,50,20,LOSS,WIN,WIN
401752691,South Carolina,South Carolina State,South Carolina State @ South Carolina,2025-09-06T23:00:00.000Z,South Carolina,N/A,South Carolina (-43.0),57.1%,OVER 54.0,52.8%,South Carolina,-43.0,OVER,54.0,,38,10,LOSS,WIN,LOSS
401767379,Central Arkansas,Arkansas-Pine Bluff,Arkansas-Pine Bluff @ Central Arkansas,2025-09-06T23:00:00.000Z,Central Arkansas,N/A,Central Arkansas (-27.0),55.6%,UNDER 55.5,51.1%,Central Arkansas,-27.0,UNDER,55.5,,41,17,LOSS,WIN,LOSS
